DATA_SOURCE,PRIORITY,CHECK_NAME,TABLE_NAME,DATE,STATUS
Postgres,L,Duplicates,Customer_Orders_History,2024-09-14,2
Postgres,L,Duplicates,Customer_Orders_History,2024-09-15,0
Postgres,L,Duplicates,Marketing_Leads,2024-09-09,2
Postgres,L,Duplicates,Marketing_Leads,2024-09-10,2
Postgres,L,Duplicates,Marketing_Leads,2024-09-11,0
Postgres,L,Duplicates,Marketing_Leads,2024-09-12,2
Postgres,L,Duplicates,Marketing_Leads,2024-09-13,0
Postgres,L,Duplicates,Marketing_Leads,2024-09-14,1
Postgres,L,Duplicates,Marketing_Leads,2024-09-15,0
Postgres,L,Duplicates,Sales_Invoices,2024-09-09,0
Postgres,L,Duplicates,Sales_Invoices,2024-09-10,1
Postgres,L,Duplicates,Sales_Invoices,2024-09-11,2
Postgres,L,Duplicates,Sales_Invoices,2024-09-12,2
Postgres,L,Duplicates,Sales_Invoices,2024-09-13,1
Postgres,L,Duplicates,Sales_Invoices,2024-09-14,2
Postgres,L,Duplicates,Sales_Invoices,2024-09-15,2
Postgres,L,Duplicates,Employee_Performance,2024-09-09,0
Postgres,L,Duplicates,Employee_Performance,2024-09-10,0
Postgres,L,Duplicates,Employee_Performance,2024-09-11,0
Postgres,L,Duplicates,Employee_Performance,2024-09-12,1
Postgres,L,Duplicates,Employee_Performance,2024-09-13,1
Postgres,L,Duplicates,Employee_Performance,2024-09-14,0
Postgres,L,Duplicates,Employee_Performance,2024-09-15,1
Postgres,L,Duplicates,Product_Stock,2024-09-09,0
Postgres,L,Duplicates,Product_Stock,2024-09-10,1
Postgres,L,Duplicates,Product_Stock,2024-09-11,1
Postgres,L,Duplicates,Product_Stock,2024-09-12,1
Postgres,L,Duplicates,Product_Stock,2024-09-13,0
Postgres,L,Duplicates,Product_Stock,2024-09-14,1
Postgres,L,Duplicates,Product_Stock,2024-09-15,0
Postgres,L,Duplicates,Order_Packaging,2024-09-09,1
Postgres,L,Duplicates,Order_Packaging,2024-09-10,2
Postgres,L,Duplicates,Order_Packaging,2024-09-11,1
Postgres,L,Duplicates,Order_Packaging,2024-09-12,1
Postgres,L,Duplicates,Order_Packaging,2024-09-13,2
Postgres,L,Duplicates,Order_Packaging,2024-09-14,2
Postgres,L,Duplicates,Order_Packaging,2024-09-15,1
Postgres,L,Duplicates,Shipping_Labels,2024-09-09,1
Postgres,L,Duplicates,Shipping_Labels,2024-09-10,0
Postgres,L,Duplicates,Shipping_Labels,2024-09-11,2
Postgres,L,Duplicates,Shipping_Labels,2024-09-12,1
Postgres,L,Duplicates,Shipping_Labels,2024-09-13,0
Postgres,L,Duplicates,Shipping_Labels,2024-09-14,2
Postgres,L,Duplicates,Shipping_Labels,2024-09-15,2
Postgres,L,Duplicates,Customer_Claims,2024-09-09,2
Postgres,L,Duplicates,Customer_Claims,2024-09-10,0
Postgres,L,Duplicates,Customer_Claims,2024-09-11,0
Postgres,L,Duplicates,Customer_Claims,2024-09-12,2
Postgres,L,Duplicates,Customer_Claims,2024-09-13,1
Postgres,L,Duplicates,Customer_Claims,2024-09-14,0
Postgres,L,Duplicates,Customer_Claims,2024-09-15,2
Postgres,L,Duplicates,Product_Recommendations,2024-09-09,1
Postgres,L,Duplicates,Product_Recommendations,2024-09-10,2
Postgres,L,Duplicates,Product_Recommendations,2024-09-11,0
Postgres,L,Duplicates,Product_Recommendations,2024-09-12,2
Postgres,L,Duplicates,Product_Recommendations,2024-09-13,2
Postgres,L,Duplicates,Product_Recommendations,2024-09-14,0
Postgres,L,Duplicates,Product_Recommendations,2024-09-15,0
Postgres,L,Duplicates,Order_Payments,2024-09-09,2
Postgres,L,Duplicates,Order_Payments,2024-09-10,2
Postgres,L,Duplicates,Order_Payments,2024-09-11,1
Postgres,L,Duplicates,Order_Payments,2024-09-12,0
Postgres,L,Duplicates,Order_Payments,2024-09-13,1
Postgres,L,Duplicates,Order_Payments,2024-09-14,1
Postgres,L,Duplicates,Order_Payments,2024-09-15,0
Postgres,L,Duplicates,Inventory_Transfers,2024-09-09,1
Postgres,L,Duplicates,Inventory_Transfers,2024-09-10,1
Postgres,L,Duplicates,Inventory_Transfers,2024-09-11,2
Postgres,L,Duplicates,Inventory_Transfers,2024-09-12,0
Postgres,L,Duplicates,Inventory_Transfers,2024-09-13,2
Postgres,L,Duplicates,Inventory_Transfers,2024-09-14,1
Postgres,L,Duplicates,Inventory_Transfers,2024-09-15,0
Postgres,L,Duplicates,Supplier_Invoices,2024-09-09,1
Postgres,L,Duplicates,Supplier_Invoices,2024-09-10,1
Postgres,L,Duplicates,Supplier_Invoices,2024-09-11,1
Postgres,L,Duplicates,Supplier_Invoices,2024-09-12,2
Postgres,L,Duplicates,Supplier_Invoices,2024-09-13,2
Postgres,L,Duplicates,Supplier_Invoices,2024-09-14,1
Postgres,L,Duplicates,Supplier_Invoices,2024-09-15,2
Postgres,L,Duplicates,Customer_Interactions,2024-09-09,2
Postgres,L,Duplicates,Customer_Interactions,2024-09-10,0
Postgres,L,Duplicates,Customer_Interactions,2024-09-11,0
Postgres,L,Duplicates,Customer_Interactions,2024-09-12,2
Postgres,L,Duplicates,Customer_Interactions,2024-09-13,1
Postgres,L,Duplicates,Customer_Interactions,2024-09-14,0
Postgres,L,Duplicates,Customer_Interactions,2024-09-15,2
Postgres,L,Duplicates,Sales_Reports,2024-09-09,0
Postgres,L,Duplicates,Sales_Reports,2024-09-10,1
Postgres,L,Duplicates,Sales_Reports,2024-09-11,0
Postgres,L,Duplicates,Sales_Reports,2024-09-12,2
Postgres,L,Duplicates,Sales_Reports,2024-09-13,0
Postgres,L,Duplicates,Sales_Reports,2024-09-14,2
Postgres,L,Duplicates,Sales_Reports,2024-09-15,0
Postgres,L,Duplicates,Marketing_Expenses,2024-09-09,2
Postgres,L,Duplicates,Marketing_Expenses,2024-09-10,0
Postgres,L,Duplicates,Marketing_Expenses,2024-09-11,0
Postgres,L,Duplicates,Marketing_Expenses,2024-09-12,0
Postgres,L,Duplicates,Marketing_Expenses,2024-09-13,2
Postgres,L,Duplicates,Marketing_Expenses,2024-09-14,2
Postgres,L,Duplicates,Marketing_Expenses,2024-09-15,1
Postgres,L,Duplicates,Employee_Trainings,2024-09-09,2
Postgres,L,Duplicates,Employee_Trainings,2024-09-10,1
Postgres,L,Duplicates,Employee_Trainings,2024-09-11,1
Postgres,L,Duplicates,Employee_Trainings,2024-09-12,2
Postgres,L,Duplicates,Employee_Trainings,2024-09-13,1
Postgres,L,Duplicates,Employee_Trainings,2024-09-14,2
Postgres,L,Duplicates,Employee_Trainings,2024-09-15,0
Postgres,L,Duplicates,Product_Bundles,2024-09-09,1
Postgres,L,Duplicates,Product_Bundles,2024-09-10,2
Postgres,L,Duplicates,Product_Bundles,2024-09-11,1
Postgres,L,Duplicates,Product_Bundles,2024-09-12,0
Postgres,L,Duplicates,Product_Bundles,2024-09-13,2
Postgres,L,Duplicates,Product_Bundles,2024-09-14,0
Postgres,L,Duplicates,Product_Bundles,2024-09-15,2
Postgres,L,Duplicates,Order_Processing,2024-09-09,1
Postgres,L,Duplicates,Order_Processing,2024-09-10,0
Postgres,L,Duplicates,Order_Processing,2024-09-11,2
Postgres,L,Duplicates,Order_Processing,2024-09-12,2
Postgres,L,Duplicates,Order_Processing,2024-09-13,1
Postgres,L,Duplicates,Order_Processing,2024-09-14,0
Postgres,L,Duplicates,Order_Processing,2024-09-15,0
Postgres,L,Duplicates,Customer_Support_Tickets,2024-09-09,2
Postgres,L,Duplicates,Customer_Support_Tickets,2024-09-10,2
Postgres,L,Duplicates,Customer_Support_Tickets,2024-09-11,2
Postgres,L,Duplicates,Customer_Support_Tickets,2024-09-12,2
Postgres,L,Duplicates,Customer_Support_Tickets,2024-09-13,0
Postgres,L,Duplicates,Customer_Support_Tickets,2024-09-14,1
Postgres,L,Duplicates,Customer_Support_Tickets,2024-09-15,2
Postgres,L,Missing_Downstream,Customer_Orders,2024-09-09,1
Postgres,L,Missing_Downstream,Customer_Orders,2024-09-10,2
Postgres,L,Missing_Downstream,Customer_Orders,2024-09-11,2
Postgres,L,Missing_Downstream,Customer_Orders,2024-09-12,2
Postgres,L,Missing_Downstream,Customer_Orders,2024-09-13,2
Postgres,L,Missing_Downstream,Customer_Orders,2024-09-14,1
Postgres,L,Missing_Downstream,Customer_Orders,2024-09-15,1
Postgres,L,Missing_Downstream,Product_Inventory,2024-09-09,0
Postgres,L,Missing_Downstream,Product_Inventory,2024-09-10,1
Postgres,L,Missing_Downstream,Product_Inventory,2024-09-11,0
Postgres,L,Missing_Downstream,Product_Inventory,2024-09-12,1
Postgres,L,Missing_Downstream,Product_Inventory,2024-09-13,2
Postgres,L,Missing_Downstream,Product_Inventory,2024-09-14,0
Postgres,L,Missing_Downstream,Product_Inventory,2024-09-15,2
Postgres,L,Missing_Downstream,Sales_Transactions,2024-09-09,2
Postgres,L,Missing_Downstream,Sales_Transactions,2024-09-10,0
Postgres,L,Missing_Downstream,Sales_Transactions,2024-09-11,0
Postgres,L,Missing_Downstream,Sales_Transactions,2024-09-12,2
Postgres,L,Missing_Downstream,Sales_Transactions,2024-09-13,1
Postgres,L,Missing_Downstream,Sales_Transactions,2024-09-14,2
Postgres,L,Missing_Downstream,Sales_Transactions,2024-09-15,1
Postgres,L,Missing_Downstream,Employee_Details,2024-09-09,1
Postgres,L,Missing_Downstream,Employee_Details,2024-09-10,1
Postgres,L,Missing_Downstream,Employee_Details,2024-09-11,0
Postgres,L,Missing_Downstream,Employee_Details,2024-09-12,1
Postgres,L,Missing_Downstream,Employee_Details,2024-09-13,1
Postgres,L,Missing_Downstream,Employee_Details,2024-09-14,1
Postgres,L,Missing_Downstream,Employee_Details,2024-09-15,2
Postgres,L,Missing_Downstream,Order_Items,2024-09-09,2
Postgres,L,Missing_Downstream,Order_Items,2024-09-10,2
Postgres,L,Missing_Downstream,Order_Items,2024-09-11,2
Postgres,L,Missing_Downstream,Order_Items,2024-09-12,1
Postgres,L,Missing_Downstream,Order_Items,2024-09-13,0
Postgres,L,Missing_Downstream,Order_Items,2024-09-14,2
Postgres,L,Missing_Downstream,Order_Items,2024-09-15,2
Postgres,L,Missing_Downstream,Supplier_Records,2024-09-09,0
Postgres,L,Missing_Downstream,Supplier_Records,2024-09-10,0
Postgres,L,Missing_Downstream,Supplier_Records,2024-09-11,0
Postgres,L,Missing_Downstream,Supplier_Records,2024-09-12,2
Postgres,L,Missing_Downstream,Supplier_Records,2024-09-13,2
Postgres,L,Missing_Downstream,Supplier_Records,2024-09-14,0
Postgres,L,Missing_Downstream,Supplier_Records,2024-09-15,1
Postgres,L,Missing_Downstream,Transaction_History,2024-09-09,1
Postgres,L,Missing_Downstream,Transaction_History,2024-09-10,0
Postgres,L,Missing_Downstream,Transaction_History,2024-09-11,1
Postgres,L,Missing_Downstream,Transaction_History,2024-09-12,0
Postgres,L,Missing_Downstream,Transaction_History,2024-09-13,0
Postgres,L,Missing_Downstream,Transaction_History,2024-09-14,2
Postgres,L,Missing_Downstream,Transaction_History,2024-09-15,0
Postgres,L,Missing_Downstream,Product_Categories,2024-09-09,2
Postgres,L,Missing_Downstream,Product_Categories,2024-09-10,1
Postgres,L,Missing_Downstream,Product_Categories,2024-09-11,2
Postgres,L,Missing_Downstream,Product_Categories,2024-09-12,0
Postgres,L,Missing_Downstream,Product_Categories,2024-09-13,1
Postgres,L,Missing_Downstream,Product_Categories,2024-09-14,1
Postgres,L,Missing_Downstream,Product_Categories,2024-09-15,0
Postgres,L,Missing_Downstream,Payment_Methods,2024-09-09,0
Postgres,L,Missing_Downstream,Payment_Methods,2024-09-10,2
Postgres,L,Missing_Downstream,Payment_Methods,2024-09-11,0
Postgres,L,Missing_Downstream,Payment_Methods,2024-09-12,0
Postgres,L,Missing_Downstream,Payment_Methods,2024-09-13,2
Postgres,L,Missing_Downstream,Payment_Methods,2024-09-14,0
Postgres,L,Missing_Downstream,Payment_Methods,2024-09-15,2
Postgres,L,Missing_Downstream,Shipping_Details,2024-09-09,0
Postgres,L,Missing_Downstream,Shipping_Details,2024-09-10,1
Postgres,L,Missing_Downstream,Shipping_Details,2024-09-11,1
Postgres,L,Missing_Downstream,Shipping_Details,2024-09-12,0
Postgres,L,Missing_Downstream,Shipping_Details,2024-09-13,1
Postgres,L,Missing_Downstream,Shipping_Details,2024-09-14,2
Postgres,L,Missing_Downstream,Shipping_Details,2024-09-15,2
Postgres,L,Missing_Downstream,Customer_Feedback,2024-09-09,0
Postgres,L,Missing_Downstream,Customer_Feedback,2024-09-10,2
Postgres,L,Missing_Downstream,Customer_Feedback,2024-09-11,1
Postgres,L,Missing_Downstream,Customer_Feedback,2024-09-12,2
Postgres,L,Missing_Downstream,Customer_Feedback,2024-09-13,1
Postgres,L,Missing_Downstream,Customer_Feedback,2024-09-14,0
Postgres,L,Missing_Downstream,Customer_Feedback,2024-09-15,1
Postgres,L,Missing_Downstream,Marketing_Campaigns,2024-09-09,0
Postgres,L,Missing_Downstream,Marketing_Campaigns,2024-09-10,1
Postgres,L,Missing_Downstream,Marketing_Campaigns,2024-09-11,2
Postgres,L,Missing_Downstream,Marketing_Campaigns,2024-09-12,0
Postgres,L,Missing_Downstream,Marketing_Campaigns,2024-09-13,0
Postgres,L,Missing_Downstream,Marketing_Campaigns,2024-09-14,0
Postgres,L,Missing_Downstream,Marketing_Campaigns,2024-09-15,2
Postgres,L,Missing_Downstream,Product_Reviews,2024-09-09,1
Postgres,L,Missing_Downstream,Product_Reviews,2024-09-10,0
Postgres,L,Missing_Downstream,Product_Reviews,2024-09-11,2
Postgres,L,Missing_Downstream,Product_Reviews,2024-09-12,1
Postgres,L,Missing_Downstream,Product_Reviews,2024-09-13,0
Postgres,L,Missing_Downstream,Product_Reviews,2024-09-14,0
Postgres,L,Missing_Downstream,Product_Reviews,2024-09-15,1
Postgres,L,Missing_Downstream,Order_Status,2024-09-09,1
Postgres,L,Missing_Downstream,Order_Status,2024-09-10,1
Postgres,L,Missing_Downstream,Order_Status,2024-09-11,2
Postgres,L,Missing_Downstream,Order_Status,2024-09-12,1
Postgres,L,Missing_Downstream,Order_Status,2024-09-13,1
Postgres,L,Missing_Downstream,Order_Status,2024-09-14,2
Postgres,L,Missing_Downstream,Order_Status,2024-09-15,1
Postgres,L,Missing_Downstream,Inventory_Adjustments,2024-09-09,0
Postgres,L,Missing_Downstream,Inventory_Adjustments,2024-09-10,2
Postgres,L,Missing_Downstream,Inventory_Adjustments,2024-09-11,0
Postgres,L,Missing_Downstream,Inventory_Adjustments,2024-09-12,0
Postgres,L,Missing_Downstream,Inventory_Adjustments,2024-09-13,0
Postgres,L,Missing_Downstream,Inventory_Adjustments,2024-09-14,2
Postgres,L,Missing_Downstream,Inventory_Adjustments,2024-09-15,0
Postgres,L,Missing_Downstream,Supplier_Contacts,2024-09-09,0
Postgres,L,Missing_Downstream,Supplier_Contacts,2024-09-10,1
Postgres,L,Missing_Downstream,Supplier_Contacts,2024-09-11,1
Postgres,L,Missing_Downstream,Supplier_Contacts,2024-09-12,2
Postgres,L,Missing_Downstream,Supplier_Contacts,2024-09-13,2
Postgres,L,Missing_Downstream,Supplier_Contacts,2024-09-14,1
Postgres,L,Missing_Downstream,Supplier_Contacts,2024-09-15,0
Postgres,L,Missing_Downstream,Customer_Addresses,2024-09-09,2
Postgres,L,Missing_Downstream,Customer_Addresses,2024-09-10,1
Postgres,L,Missing_Downstream,Customer_Addresses,2024-09-11,2
Postgres,L,Missing_Downstream,Customer_Addresses,2024-09-12,2
Postgres,L,Missing_Downstream,Customer_Addresses,2024-09-13,2
Postgres,L,Missing_Downstream,Customer_Addresses,2024-09-14,1
Postgres,L,Missing_Downstream,Customer_Addresses,2024-09-15,0
Postgres,L,Missing_Downstream,Employee_Salaries,2024-09-09,1
Postgres,L,Missing_Downstream,Employee_Salaries,2024-09-10,1
Postgres,L,Missing_Downstream,Employee_Salaries,2024-09-11,2
Postgres,L,Missing_Downstream,Employee_Salaries,2024-09-12,0
Postgres,L,Missing_Downstream,Employee_Salaries,2024-09-13,1
Postgres,L,Missing_Downstream,Employee_Salaries,2024-09-14,2
Postgres,L,Missing_Downstream,Employee_Salaries,2024-09-15,2
Postgres,L,Missing_Downstream,Sales_Regions,2024-09-09,2
Postgres,L,Missing_Downstream,Sales_Regions,2024-09-10,0
Postgres,L,Missing_Downstream,Sales_Regions,2024-09-11,0
Postgres,L,Missing_Downstream,Sales_Regions,2024-09-12,0
Postgres,L,Missing_Downstream,Sales_Regions,2024-09-13,0
Postgres,L,Missing_Downstream,Sales_Regions,2024-09-14,0
Postgres,L,Missing_Downstream,Sales_Regions,2024-09-15,2
Postgres,L,Missing_Downstream,Product_Manufacturers,2024-09-09,2
Postgres,L,Missing_Downstream,Product_Manufacturers,2024-09-10,0
Postgres,L,Missing_Downstream,Product_Manufacturers,2024-09-11,1
Postgres,L,Missing_Downstream,Product_Manufacturers,2024-09-12,1
Postgres,L,Missing_Downstream,Product_Manufacturers,2024-09-13,2
Postgres,L,Missing_Downstream,Product_Manufacturers,2024-09-14,0
Postgres,L,Missing_Downstream,Product_Manufacturers,2024-09-15,2
Postgres,L,Missing_Downstream,Order_Returns,2024-09-09,0
Postgres,L,Missing_Downstream,Order_Returns,2024-09-10,0
Postgres,L,Missing_Downstream,Order_Returns,2024-09-11,0
Postgres,L,Missing_Downstream,Order_Returns,2024-09-12,0
Postgres,L,Missing_Downstream,Order_Returns,2024-09-13,1
Postgres,L,Missing_Downstream,Order_Returns,2024-09-14,0
Postgres,L,Missing_Downstream,Order_Returns,2024-09-15,0
Postgres,L,Missing_Downstream,Shipping_Providers,2024-09-09,1
Postgres,L,Missing_Downstream,Shipping_Providers,2024-09-10,1
Postgres,L,Missing_Downstream,Shipping_Providers,2024-09-11,2
Postgres,L,Missing_Downstream,Shipping_Providers,2024-09-12,0
Postgres,L,Missing_Downstream,Shipping_Providers,2024-09-13,0
Postgres,L,Missing_Downstream,Shipping_Providers,2024-09-14,1
Postgres,L,Missing_Downstream,Shipping_Providers,2024-09-15,2
Postgres,L,Missing_Downstream,Customer_Referrals,2024-09-09,2
Postgres,L,Missing_Downstream,Customer_Referrals,2024-09-10,0
Postgres,L,Missing_Downstream,Customer_Referrals,2024-09-11,2
Postgres,L,Missing_Downstream,Customer_Referrals,2024-09-12,2
Postgres,L,Missing_Downstream,Customer_Referrals,2024-09-13,0
Postgres,L,Missing_Downstream,Customer_Referrals,2024-09-14,0
Postgres,L,Missing_Downstream,Customer_Referrals,2024-09-15,2
Postgres,L,Missing_Downstream,Employee_Shifts,2024-09-09,0
Postgres,L,Missing_Downstream,Employee_Shifts,2024-09-10,0
Postgres,L,Missing_Downstream,Employee_Shifts,2024-09-11,2
Postgres,L,Missing_Downstream,Employee_Shifts,2024-09-12,1
Postgres,L,Missing_Downstream,Employee_Shifts,2024-09-13,2
Postgres,L,Missing_Downstream,Employee_Shifts,2024-09-14,2
Postgres,L,Missing_Downstream,Employee_Shifts,2024-09-15,1
Postgres,L,Missing_Downstream,Product_Discounts,2024-09-09,2
Postgres,L,Missing_Downstream,Product_Discounts,2024-09-10,0
Postgres,L,Missing_Downstream,Product_Discounts,2024-09-11,2
Postgres,L,Missing_Downstream,Product_Discounts,2024-09-12,1
Postgres,L,Missing_Downstream,Product_Discounts,2024-09-13,1
Postgres,L,Missing_Downstream,Product_Discounts,2024-09-14,1
Postgres,L,Missing_Downstream,Product_Discounts,2024-09-15,0
Postgres,L,Missing_Downstream,Sales_Commissions,2024-09-09,0
Postgres,L,Missing_Downstream,Sales_Commissions,2024-09-10,2
Postgres,L,Missing_Downstream,Sales_Commissions,2024-09-11,2
Postgres,L,Missing_Downstream,Sales_Commissions,2024-09-12,0
Postgres,L,Missing_Downstream,Sales_Commissions,2024-09-13,2
Postgres,L,Missing_Downstream,Sales_Commissions,2024-09-14,2
Postgres,L,Missing_Downstream,Sales_Commissions,2024-09-15,1
Postgres,L,Missing_Downstream,Order_History,2024-09-09,2
Postgres,L,Missing_Downstream,Order_History,2024-09-10,2
Postgres,L,Missing_Downstream,Order_History,2024-09-11,2
Postgres,L,Missing_Downstream,Order_History,2024-09-12,2
Postgres,L,Missing_Downstream,Order_History,2024-09-13,0
Postgres,L,Missing_Downstream,Order_History,2024-09-14,2
Postgres,L,Missing_Downstream,Order_History,2024-09-15,2
Postgres,L,Missing_Downstream,Inventory_Levels,2024-09-09,2
Postgres,L,Missing_Downstream,Inventory_Levels,2024-09-10,0
Postgres,L,Missing_Downstream,Inventory_Levels,2024-09-11,1
Postgres,L,Missing_Downstream,Inventory_Levels,2024-09-12,2
Postgres,L,Missing_Downstream,Inventory_Levels,2024-09-13,2
Postgres,L,Missing_Downstream,Inventory_Levels,2024-09-14,0
Postgres,L,Missing_Downstream,Inventory_Levels,2024-09-15,2
Postgres,L,Missing_Downstream,Supplier_Purchases,2024-09-09,2
Postgres,L,Missing_Downstream,Supplier_Purchases,2024-09-10,0
Postgres,L,Missing_Downstream,Supplier_Purchases,2024-09-11,1
Postgres,L,Missing_Downstream,Supplier_Purchases,2024-09-12,2
Postgres,L,Missing_Downstream,Supplier_Purchases,2024-09-13,1
Postgres,L,Missing_Downstream,Supplier_Purchases,2024-09-14,0
Postgres,L,Missing_Downstream,Supplier_Purchases,2024-09-15,1
Postgres,L,Missing_Downstream,Product_Attributes,2024-09-09,1
Postgres,L,Missing_Downstream,Product_Attributes,2024-09-10,1
Postgres,L,Missing_Downstream,Product_Attributes,2024-09-11,0
Postgres,L,Missing_Downstream,Product_Attributes,2024-09-12,2
Postgres,L,Missing_Downstream,Product_Attributes,2024-09-13,0
Postgres,L,Missing_Downstream,Product_Attributes,2024-09-14,0
Postgres,L,Missing_Downstream,Product_Attributes,2024-09-15,2
Postgres,L,Missing_Downstream,Customer_Orders_History,2024-09-09,1
Postgres,L,Missing_Downstream,Customer_Orders_History,2024-09-10,1
Postgres,L,Missing_Downstream,Customer_Orders_History,2024-09-11,2
Postgres,L,Missing_Downstream,Customer_Orders_History,2024-09-12,1
Postgres,L,Missing_Downstream,Customer_Orders_History,2024-09-13,1
Postgres,L,Missing_Downstream,Customer_Orders_History,2024-09-14,2
Postgres,L,Missing_Downstream,Customer_Orders_History,2024-09-15,2
Postgres,L,Missing_Downstream,Marketing_Leads,2024-09-09,1
Postgres,L,Missing_Downstream,Marketing_Leads,2024-09-10,2
Postgres,L,Missing_Downstream,Marketing_Leads,2024-09-11,2
Postgres,L,Missing_Downstream,Marketing_Leads,2024-09-12,2
Postgres,L,Missing_Downstream,Marketing_Leads,2024-09-13,2
Postgres,L,Missing_Downstream,Marketing_Leads,2024-09-14,2
Postgres,L,Missing_Downstream,Marketing_Leads,2024-09-15,2
Postgres,L,Missing_Downstream,Sales_Invoices,2024-09-09,1
Postgres,L,Missing_Downstream,Sales_Invoices,2024-09-10,1
Postgres,L,Missing_Downstream,Sales_Invoices,2024-09-11,0
Postgres,L,Missing_Downstream,Sales_Invoices,2024-09-12,2
Postgres,L,Missing_Downstream,Sales_Invoices,2024-09-13,0
Postgres,L,Missing_Downstream,Sales_Invoices,2024-09-14,1
Postgres,L,Missing_Downstream,Sales_Invoices,2024-09-15,2
Postgres,L,Missing_Downstream,Employee_Performance,2024-09-09,1
Postgres,L,Missing_Downstream,Employee_Performance,2024-09-10,2
Postgres,L,Missing_Downstream,Employee_Performance,2024-09-11,2
Postgres,L,Missing_Downstream,Employee_Performance,2024-09-12,2
Postgres,L,Missing_Downstream,Employee_Performance,2024-09-13,0
Postgres,L,Missing_Downstream,Employee_Performance,2024-09-14,1
Postgres,L,Missing_Downstream,Employee_Performance,2024-09-15,1
Postgres,L,Missing_Downstream,Product_Stock,2024-09-09,2
Postgres,L,Missing_Downstream,Product_Stock,2024-09-10,1
Postgres,L,Missing_Downstream,Product_Stock,2024-09-11,2
Postgres,L,Missing_Downstream,Product_Stock,2024-09-12,2
Postgres,L,Missing_Downstream,Product_Stock,2024-09-13,0
Postgres,L,Missing_Downstream,Product_Stock,2024-09-14,2
Postgres,L,Missing_Downstream,Product_Stock,2024-09-15,0
Postgres,L,Missing_Downstream,Order_Packaging,2024-09-09,2
Postgres,L,Missing_Downstream,Order_Packaging,2024-09-10,2
Postgres,L,Missing_Downstream,Order_Packaging,2024-09-11,2
Postgres,L,Missing_Downstream,Order_Packaging,2024-09-12,2
Postgres,L,Missing_Downstream,Order_Packaging,2024-09-13,2
Postgres,L,Missing_Downstream,Order_Packaging,2024-09-14,0
Postgres,L,Missing_Downstream,Order_Packaging,2024-09-15,2
Postgres,L,Missing_Downstream,Shipping_Labels,2024-09-09,1
Postgres,L,Missing_Downstream,Shipping_Labels,2024-09-10,2
Postgres,L,Missing_Downstream,Shipping_Labels,2024-09-11,1
Postgres,L,Missing_Downstream,Shipping_Labels,2024-09-12,1
Postgres,L,Missing_Downstream,Shipping_Labels,2024-09-13,0
Postgres,L,Missing_Downstream,Shipping_Labels,2024-09-14,1
Postgres,L,Missing_Downstream,Shipping_Labels,2024-09-15,0
Postgres,L,Missing_Downstream,Customer_Claims,2024-09-09,2
Postgres,L,Missing_Downstream,Customer_Claims,2024-09-10,0
Postgres,L,Missing_Downstream,Customer_Claims,2024-09-11,1
Postgres,L,Missing_Downstream,Customer_Claims,2024-09-12,2
Postgres,L,Missing_Downstream,Customer_Claims,2024-09-13,0
Postgres,L,Missing_Downstream,Customer_Claims,2024-09-14,0
Postgres,L,Missing_Downstream,Customer_Claims,2024-09-15,0
Postgres,L,Missing_Downstream,Product_Recommendations,2024-09-09,1
Postgres,L,Missing_Downstream,Product_Recommendations,2024-09-10,0
Postgres,L,Missing_Downstream,Product_Recommendations,2024-09-11,2
Postgres,L,Missing_Downstream,Product_Recommendations,2024-09-12,1
Postgres,L,Missing_Downstream,Product_Recommendations,2024-09-13,0
Postgres,L,Missing_Downstream,Product_Recommendations,2024-09-14,1
Postgres,L,Missing_Downstream,Product_Recommendations,2024-09-15,1
Postgres,L,Missing_Downstream,Order_Payments,2024-09-09,2
Postgres,L,Missing_Downstream,Order_Payments,2024-09-10,0
Postgres,L,Missing_Downstream,Order_Payments,2024-09-11,1
Postgres,L,Missing_Downstream,Order_Payments,2024-09-12,0
Postgres,L,Missing_Downstream,Order_Payments,2024-09-13,0
Postgres,L,Missing_Downstream,Order_Payments,2024-09-14,2
Postgres,L,Missing_Downstream,Order_Payments,2024-09-15,2
Postgres,L,Missing_Downstream,Inventory_Transfers,2024-09-09,2
Postgres,L,Missing_Downstream,Inventory_Transfers,2024-09-10,1
Postgres,L,Missing_Downstream,Inventory_Transfers,2024-09-11,2
Postgres,L,Missing_Downstream,Inventory_Transfers,2024-09-12,1
Postgres,L,Missing_Downstream,Inventory_Transfers,2024-09-13,2
Postgres,L,Missing_Downstream,Inventory_Transfers,2024-09-14,2
Postgres,L,Missing_Downstream,Inventory_Transfers,2024-09-15,2
Postgres,L,Missing_Downstream,Supplier_Invoices,2024-09-09,0
Postgres,L,Missing_Downstream,Supplier_Invoices,2024-09-10,1
Postgres,L,Missing_Downstream,Supplier_Invoices,2024-09-11,1
Postgres,L,Missing_Downstream,Supplier_Invoices,2024-09-12,0
Postgres,L,Missing_Downstream,Supplier_Invoices,2024-09-13,2
Postgres,L,Missing_Downstream,Supplier_Invoices,2024-09-14,2
Postgres,L,Missing_Downstream,Supplier_Invoices,2024-09-15,0
Postgres,L,Missing_Downstream,Customer_Interactions,2024-09-09,0
Postgres,L,Missing_Downstream,Customer_Interactions,2024-09-10,1
Postgres,L,Missing_Downstream,Customer_Interactions,2024-09-11,2
Postgres,L,Missing_Downstream,Customer_Interactions,2024-09-12,0
Postgres,L,Missing_Downstream,Customer_Interactions,2024-09-13,0
